NORAD_CAT_ID,RCS
35499,1.4639
35501,5.4163
35579,3.4433
35635,1.2298
35637,4.4910000000000005
35682,1.2204
35688,5.4939
35689,4.8796
35754,2.4135
35865,5.3135
35931,4.0639
35936,5.638999999999999
35946,7.0279
35951,3.9811
36036,2.8692
36039,5.2379999999999995
36086,11.1757
36088,2.28
36089,9.0154
36095,12.1791
36103,6.6257
36110,3.3259
36119,2.1209
36120,9.7859
36121,3.025
36123,7.8784
36133,6.642
36288,16.51
36365,1.2659
36413,2.702
36414,2.9125
36415,2.656
36416,6.8216
36417,8.2368
36418,5.6758
36501,5.7405
36508,2.5642
36509,6.04
36510,6.8839999999999995
36519,1.6976
36520,4.6159
36583,25.31
36588,2.6607
36589,5.8373
36594,6.2911
36596,3.26
36597,8.7234
36600,6.01
36601,5.1456
36602,2.211
36605,2.487
36606,6.415
36795,2.249
36800,8.685
36833,15.2988
36834,4.795
36869,15.3742
36985,3.011
37152,1.6540000000000001
37154,1.453
37155,5.7037
37159,21.769000000000002
37165,3.3345
37168,3.8408
37169,4.1712
37179,1.163
37180,2.447
37181,5.6035
37182,5.8052
37187,5.9244
37188,4.8334
37189,4.8795
37190,4.5767
37191,4.7854
37192,4.7436
37193,4.6863
37214,6.2136
37215,8.161
37216,4.4030000000000005
37220,7.0034
37253,16.781
37260,7.3369
37347,3.937
37363,4.905
37387,5.5918
37390,5.5519
37673,8.922
37730,2.4
37731,8.4175
37739,4.6744
37740,5.0376
37741,4.9319999999999995
37742,5.0038
37743,4.86
37744,5.1557
37756,4.1543
37765,2.3311
37766,8.3531
37778,11.77
37781,4.629
37782,8.3784
37795,5.4183
37796,5.2736
37814,17.8509
37818,6.3594
37838,4.8139
37842,6.6160000000000005
37845,5.877000000000001
37849,5.7802
37875,5.7479
37931,1.157
37932,11.0869
37941,3.5715
38012,5.3462
38013,2.6365
38038,4.5644
38039,8.2039
38040,4.6037
38041,4.5491
38042,4.6934
38043,4.667
38044,4.548
38045,4.5242
38046,5.315
38071,29.42
38089,6.643
38100,7.2625
38246,8.3287
38248,2.6249
38256,2.924
38257,5.41
38334,13.7612
38337,6.2395
38338,5.2589999999999995
38341,17.152
38345,2.7089999999999996
38346,2.238
38347,10.9008
38353,16.5332
38354,3.0634
38355,8.378
38358,1.2619
38553,31.58
38554,22.35
38654,6.7693
38707,1.9
38708,1.8553
38711,1.0842
38734,1.66
38736,1.704
38737,6.3617
38745,5.58
38746,7.1160000000000005
38755,3.7969999999999997
38757,5.6068
38771,13.648
38781,10.1734
38782,2.365
38860,2.5335
38863,4.1181
38888,1.5499
38997,7.657
39010,7.3629999999999995
39011,2.511
39012,2.6919999999999997
39013,2.6512
39014,6.982
39015,5.9615
39016,7.7042
39019,5.438
39027,1.036
39030,1.6464
39037,11.373
39057,1.7487
39058,2.231
39059,1.474
39060,5.292999999999999
39061,3.6060000000000003
39069,3.0399
39072,4.343
39073,4.8199
39074,4.7808
39075,4.5814
39076,4.3422
39077,4.8715
39084,7.1149
39085,30.7696
39086,1.6825
39093,9.0906
39094,2.1
39150,2.5869999999999997
39154,9.8319
39162,3.911
39174,8.2506
39177,16.049
39186,7.355
39188,49.7749
39189,80.0833
39190,36.0795
39191,45.1267
39192,11.0122
39194,7.606
39195,3.2289999999999996
39197,1.318
39198,1.056
39202,2.305
39203,7.815
39208,1.8615
39209,1.335
39210,3.3272
39211,6.5326
39212,6.143
39218,25.58
39227,3.4646
39228,6.3096
39235,27.02
39239,2.5905
39240,2.637
39241,2.7439999999999998
39242,6.4571
39243,7.0439
39244,5.5920000000000005
39249,1.6780000000000002
39250,1.6723
39251,1.6473
39252,5.0919
39253,1.9392
39254,2.0335
39255,2.1234
39260,7.436
39261,6.2253
39265,2.057
39271,17.877
39287,6.997999999999999
39357,1.6779
39358,8.2723
39359,8.4034
39362,6.7596
39364,8.317
39380,1.0839
39410,3.1623
39411,8.024
39419,1.777
39448,5.5984
39450,4.2665
39451,2.5959
39452,2.2407
39453,2.365
39454,5.032
39455,1.3254
39477,5.896
39483,1.5568
39484,1.7028
39485,1.669
39486,5.6992
39510,26.13
39574,8.104
39624,2.3567
39625,7.257000000000001
39630,4.2652
39634,4.9676
39650,2.4763
39678,3.4730000000000003
39679,10.2641
39731,4.2216
39761,1.692
39762,1.7164
39763,1.7561
39764,5.0467
39766,4.096
39771,17.6774
40013,1.7984
40047,4.831
40049,5.2566
40053,3.6769
40058,5.7704
40059,1.1540000000000001
40060,8.074
40061,1.7159
40062,1.6498
40063,1.7151
40064,5.0066
40069,8.6621
40070,1.371
40078,1.771
40079,7.4489
40080,1.4019
40081,12.5893
40082,3.9905
40083,1.5448
40108,17.92
40109,2.8074
40110,2.4074
40111,2.4378
40112,6.4429
40113,8.1559
40114,6.004
40115,6.222
40116,16.4799
40118,3.5060000000000002
40143,4.9968
40261,2.255
40262,7.4723
40275,3.1623
40276,8.2818
40286,2.1591
40287,8.3299
40298,2.648
40303,4.5649
40305,3.6039
40306,7.704
40310,4.2274
40319,4.4212
40336,3.7804
40337,7.4623
40338,2.3325
40339,2.3855
40340,2.6275
40341,6.002999999999999
40342,5.9828
40343,7.2429
40349,12.2583
40350,7.8074
40351,16.3813
40352,6.3308
40353,9.9039
40354,2.772
40358,12.9348
40360,8.331
40362,4.769
40366,7.587000000000001
40368,26.81
40376,4.277
40381,3.3742
40382,16.26
40386,7.821000000000001
40420,5.529
40507,4.1318
40536,5.3629999999999995
40538,6.1254
40539,17.7693
40541,4.2324
40552,1.6379
40553,1.5906
40554,1.59
40556,5.0785
40614,14.7693
40666,11.5849
40697,3.451
40698,2.051
40699,14.195
40701,5.0119
40715,1.5728
40716,1.5082
40717,1.5157
40720,5.7868
40876,8.42
40878,3.094
40879,6.5939
40884,8.182
40894,3.6830000000000003
40913,2.553
40920,1.5579
40921,1.5039
40922,1.5012
40923,4.6135
40930,4.8771
40937,6.0119
40942,32.89
40961,2.2889
40988,2.6839999999999997
41026,4.8055
41030,5.55
41031,14.88
41038,5.0279
41039,6.3819
41108,5.1232
41169,2.6853
41172,8.8215
41173,1.5819999999999999
41193,5.8739
41240,2.7109
41333,1.2919999999999998
41335,3.9811
41336,3.3480000000000003
41337,6.1649
41341,27.4086
41383,34.04
41386,7.66
41394,5.617999999999999
41442,1.8437
41456,5.5865
41457,1.0554
41461,2.428
41464,2.6614
41465,2.353
41473,3.7059
41556,4.613
41579,3.088
41580,4.081
41583,4.6813
41599,1.9953
41620,6.7064
41621,5.3409
41634,9.772
41635,6.7827
41727,3.9379
41728,7.49
41731,2.105
41770,2.3328
41775,4.2304
41790,1.7214
41791,6.855
41792,5.5058
41845,1.7789
41847,0.12
41848,6.599
41857,4.2410000000000005
41858,7.9599
41870,8.3048
41875,3.1623
41877,4.155
41878,5.459
41892,1.564
41898,1.4246
41907,2.5079
41908,1.7072
41917,2.8038
41918,2.392
41919,2.804
41920,2.6252
41921,2.2529
41922,2.8939999999999997
41923,2.4372
41924,2.4103
41925,2.6519999999999997
41926,2.6291
41948,2.2262
42052,6.127999999999999
42063,2.5119
42071,10.2512
7646,0.1504
22698,0.5716
22824,0.1421
27392,0.58
27944,0.1
43476,0.6816
43477,0.6309
16908,3.3915
22067,9.2849
26997,3.0928
41240,2.2436
